,timestamp_pulse_id,bgfactor,pixis_rotation,pixis_centerx_px,pixis_centery_px,pinholes_centerx_px,pinholes_centery_px,pixis_profile_centerx_px_fit,pixis_profile_centery_px_fit,pinholes_cm_x_px,pinholes_cm_y_px,_lambda_nm_fit,gamma_fit,sigma_F_gamma_um_opt,xi_um,shiftx_um_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,d_um_at_detector,xi_x_um,xi_y_um,pixis_image_minus_bg_rot_cropped_counts,phcam_scalex_um_per_px,phcam_scaley_um_per_px,phap_diam_um,phap_xc_px,phap_yc_px,phap_width_px,phap_height_px,pinholes_bg_avg_phi,pinholes_bg_avg_xc_um,pinholes_bg_avg_yc_um,pinholes_bg_avg_sx_um,pinholes_bg_avg_sy_um,xi_x_um_fit,zeta_x,zeta_x_fit
8694,1547995461,,-1.23,561.0,460.0,500.0,600.0,558.0,,406.4649720880574,608.0056626219699,7.926228111540464,0.8611942889678517,18.400000000000006,420.3299808385114,697.1098689980035,11.137714447818656,11.274166234020797,1.0,1.1839313645682692,-931.5258169824726,1046.2809702776267,1977.8067872601,420.3299808385114,673.053001057754,187579569.80394107,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.016427339715155764,1462.962962962963,3136.5853658536585,436.3379873076273,413.4174024082428,393.27567708073775,,0.4108611177825526
8695,1547995481,,-1.23,561.0,460.0,500.0,600.0,561.0,,422.6920334389918,605.5219396724706,7.946799233083228,0.9078891035388792,16.0,504.1148555912553,684.5004870322092,11.240006463199796,11.296319762773335,1.0,1.1750565419028818,-933.9518786595653,944.4257700508484,1878.3776487104133,504.1148555912553,455.25398761849937,275404650.46401954,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.02128372720858016,1455.5555555555554,3126.829268292683,430.0281227553872,414.7273479054537,489.0583066439702,0.5056776569859059,0.4943073540437765
8696,1547995501,,-1.23,561.0,460.0,500.0,600.0,508.0,,418.51583236053466,602.2788329050214,7.947396544688668,0.8847674275632205,16.900000000000013,445.86682642099606,686.2453410822537,11.174403463412009,11.252963173608586,1.0,1.0503144509112583,-911.7585922488772,1002.0960754122516,1913.854667661129,445.86682642099606,406.23330865685534,247345572.5543971,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.016427339715155764,1462.962962962963,3136.5853658536585,436.3379873076273,413.4174024082428,434.48893163803865,,0.4456955537557111
8697,1547995521,,-1.23,561.0,460.0,500.0,600.0,509.0,,411.9245504509761,613.2661470695208,7.949916162740941,0.9088136527982712,15.799999999999995,494.2410992142863,691.1905929109512,11.131252313391117,11.223977067798042,1.0,1.1509108695238033,-937.9815016516008,978.7683914956557,1916.7498931472564,494.2410992142863,425.2628453806623,392491833.06695503,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.022257762233641492,1485.1851851851852,3136.5853658536585,434.77633864687516,420.70932579944537,491.65445013695074,,0.4921848295670455
8698,1547995541,,-1.23,561.0,460.0,500.0,600.0,541.0,,424.09502298229626,615.7917457516074,7.943008220485378,0.8961231776942564,16.900000000000013,461.0855543247227,682.5794216855222,11.192117053257773,11.212705232048283,1.0,1.143541151309614,-930.2273382353728,961.4524593610446,1891.6797975964173,461.0855543247227,575.8498851608227,488908867.08987415,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.007652350614856762,1481.4814814814815,3131.707317073171,436.8645251615269,418.3702130159781,459.0551755082284,,0.4651098245914382
8699,1547995561,,-1.23,561.0,460.0,500.0,600.0,542.2194447287702,,434.13213666958853,621.2841547277662,7.9365827406624785,0.8778267137181204,18.1,403.59391469628787,686.1356462515566,11.222745138544855,11.27427329658688,1.0,1.1006715005169452,-954.038998862986,966.3791108062824,1920.4181096692687,,,334630617.28858846,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.009351246381143943,1440.7407407407404,3126.829268292683,432.59677631169006,415.9257720837066,421.15420315782296,,0.4376751473374045
8700,1547995581,,-1.23,561.0,460.0,500.0,600.0,508.0,,430.3036794312112,618.4578311854962,7.925056571896441,0.8905712569360673,16.900000000000013,465.9237789981279,685.611972094951,11.253418869387398,11.297526889329545,1.0,1.0832633281859043,-943.8232061397704,956.5618490051455,1900.3850551449161,465.9237789981279,666.4286228184415,312044867.18372196,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.042553325868235986,1477.7777777777774,3156.0975609756097,435.85547085430375,409.48478304660966,446.5770829905578,,0.4559494619323375
8701,1547995601,,-1.23,561.0,460.0,500.0,600.0,508.0,,425.3241242346384,614.6302353530349,7.948056674781865,0.8958673126195299,16.900000000000013,477.9685459556394,680.8597685805761,11.201993446494916,11.26077810518996,1.0,1.149924376582311,-939.0558557445987,951.0466651915808,1890.10252093618,477.9685459556394,280.1841405132426,388005680.26094127,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.02547260277129805,1466.666666666667,3131.707317073171,433.55584896244216,415.6373420546917,458.4587228367035,,0.4674095259747266
8702,1547995621,,-1.23,561.0,460.0,500.0,600.0,509.0,,440.5126525048676,630.6015685627655,7.9465108745152815,0.9028861074556354,15.2,465.696928797555,700.8165922809035,11.205390793330142,11.28644628422782,1.0,1.0127922673340466,-974.5930709461937,1034.2310417108938,2008.8241126570874,465.696928797555,610.3139045589348,476718315.7228754,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.046867416355570624,1462.962962962963,3131.707317073171,432.2167385213214,415.5587546081111,475.6477452031138,,0.4820816315687365
8703,1547995641,,-1.23,561.0,460.0,500.0,600.0,561.0,,415.53378212789676,620.784698008382,7.935343486649308,0.8723870053107147,18.1,436.17001304246577,688.8165351652035,11.173233995830133,11.262434397280991,1.0,1.2404949182185472,-939.2162913449927,975.181704373791,1914.397995718784,436.17001304246577,488.87536427767685,312173624.79806536,3.703703703703704,4.878048780487805,1000.0,392.0,600.0,270.0,205.0,-0.02128372720858016,1455.5555555555554,3126.829268292683,430.0281227553872,414.7273479054537,411.454596451044,0.4523015753885464,0.43156078666008063
8704,1547997631,,-0.99,551.0,454.0,500.0,600.0,551.0,,518.924107077518,586.7572529477899,,,,366.61007481346564,,,,,,,,,366.61007481346564,390.1358652851374,,,,,,,,,,,,,,,,
8705,1547997651,,-0.99,551.0,454.0,500.0,600.0,,,542.7640338041265,595.4225445141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,1547997671,,-0.99,551.0,454.0,500.0,600.0,551.0,,547.1755714897348,587.1029397848993,,,,472.2089517624372,,,,,,,,,472.2089517624372,317.19741186069376,,,,,,,,,,,,,,,,
8707,1547997691,,-0.99,551.0,454.0,500.0,600.0,,,562.038406880398,601.2393854395124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,1547997711,,-0.99,551.0,454.0,500.0,600.0,,,542.6750805711957,595.5496452723797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,1547997971,,-0.99,551.0,454.0,500.0,600.0,,,568.1792029404421,589.5374221010769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,1547997991,,-0.99,551.0,454.0,500.0,600.0,,,556.0139826375548,595.3407955683252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,1547998011,,-0.99,551.0,454.0,500.0,600.0,,,560.2627641916201,590.6803348582173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,1547998031,,-0.99,551.0,454.0,500.0,600.0,551.0,,552.9698839343058,584.3108915586997,,,,335.42714818406466,,,,,,,,,335.42714818406466,893.7573553633075,,,,,,,,,,,,,,,,
8713,1547998051,,-0.99,551.0,454.0,500.0,600.0,551.0,,552.5842840460731,591.7724270137647,,,,370.33200495576057,,,,,,,,,370.33200495576057,492.9588617453636,,,,,,,,,,,,,,,,
8714,1547998071,,-0.99,551.0,454.0,500.0,600.0,,,551.1618793941478,585.3111385958114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,1547998091,,-0.99,551.0,454.0,500.0,600.0,,,566.7612561032421,595.3635966401517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,1547998111,,-0.99,551.0,454.0,500.0,600.0,551.0,,555.2194985595406,593.5203610174998,,,,418.0826912399642,,,,,,,,,418.0826912399642,458.84161295308024,,,,,,,,,,,,,,,,
8717,1547998131,,-0.99,551.0,454.0,500.0,600.0,,,546.1172860027528,580.3552850307701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,1547998151,,-0.99,551.0,454.0,500.0,600.0,,,557.8557404565597,596.8752923140947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,1547998171,,-0.99,551.0,454.0,500.0,600.0,,,555.2178947778389,596.8073337096382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,1547998431,,-0.99,551.0,454.0,500.0,600.0,551.0,,546.6660474335837,595.010109683883,,,,345.7602120292601,,,,,,,,,345.7602120292601,388.0606724435736,,,,,,,,,,,,,,,,
8721,1547998451,,-0.99,551.0,454.0,500.0,600.0,,,546.8044746449501,597.454467426915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,1547998471,,-0.99,551.0,454.0,500.0,600.0,,,574.7209350714925,596.0299883636437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,1547998491,,-0.99,551.0,454.0,500.0,600.0,,,581.3847009611474,591.4048172750397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,1547998511,,-0.99,551.0,454.0,500.0,600.0,,,555.6488930927452,589.352833551507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,1547998531,,-0.99,551.0,454.0,500.0,600.0,,,544.29909791173,603.0575420422241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,1547998551,,-0.99,551.0,454.0,500.0,600.0,,,560.7952923649457,587.0257911705115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,1547998571,,-0.99,551.0,454.0,500.0,600.0,,,554.4404414797555,591.2629839241148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,1547998591,,-0.99,551.0,454.0,500.0,600.0,551.0,,558.2011584222987,598.6183529031013,,,,342.51363725014716,,,,,,,,,342.51363725014716,1437.0815967972103,,,,,,,,,,,,,,,,
8729,1547998611,,-0.99,551.0,454.0,500.0,600.0,,,557.424826641576,588.0857655734005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,1547998631,,-0.99,551.0,454.0,500.0,600.0,,,557.9869504394616,592.7320036729435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,1547998891,,-0.99,551.0,454.0,500.0,600.0,551.0,,571.2486166461499,592.940265980702,,,,389.0955018885043,,,,,,,,,389.0955018885043,1437.0815967634753,,,,,,,,,,,,,,,,
8732,1547998911,,-0.99,551.0,454.0,500.0,600.0,,,582.5280563160306,596.8969742814123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,1547998931,,-0.99,551.0,454.0,500.0,600.0,,,554.3560805662784,587.5365949175282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,1547998951,,-0.99,551.0,454.0,500.0,600.0,,,554.6155399669764,588.5288466110853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,1547998971,,-0.99,551.0,454.0,500.0,600.0,,,548.3753424862255,590.0400913948054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,1547998991,,-0.99,551.0,454.0,500.0,600.0,,,570.8536384221779,593.0792306650029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,1547999011,,-0.99,551.0,454.0,500.0,600.0,,,561.6505947131479,587.2993022838667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,1547999031,,-0.99,551.0,454.0,500.0,600.0,,,558.7778103349578,609.1683176960464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,1547999051,,-0.99,551.0,454.0,500.0,600.0,,,544.3074688840924,597.5081160655187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,1547999071,,-0.99,551.0,454.0,500.0,600.0,,,550.7872447260614,583.9736083778483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,1547999091,,-0.99,551.0,454.0,500.0,600.0,,,542.3630834050456,602.4277806962633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,1547999351,,-0.99,551.0,454.0,500.0,600.0,551.0,,546.9788718746594,597.0064445842552,,,,357.62453323536346,,,,,,,,,357.62453323536346,956.0348073508592,,,,,,,,,,,,,,,,
8743,1547999371,,-0.99,551.0,454.0,500.0,600.0,,,538.8458591380468,590.1248107268343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,1547999391,,-0.99,551.0,454.0,500.0,600.0,,,543.5524374530941,577.3136340546397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,1547999411,,-0.99,551.0,454.0,500.0,600.0,551.0,,557.4509903455911,589.5846073565001,,,,375.0920573541777,,,,,,,,,375.0920573541777,614.2421902756264,,,,,,,,,,,,,,,,
8746,1547999431,,-0.99,551.0,454.0,500.0,600.0,,,552.9252461463392,592.2746315378167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,1547999451,,-0.99,551.0,454.0,500.0,600.0,,,564.5587734528615,580.6008668109155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,1547999471,,-0.99,551.0,454.0,500.0,600.0,,,559.6246695134505,578.3239791162025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,1547981973,,-1.465,522.0,505.0,500.0,550.0,521.0,,620.0369111568717,549.0475778430672,7.959069875732214,0.9758603067823308,,784.5308278538188,683.1438626434046,11.297842298242257,12.168717293237725,1.0,0.7648898102635602,-1154.0555049822815,1043.9949160757901,2198.050421058072,784.5308278538188,508.56986621993514,295923431.9344393,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5283213027400055,2940.909090909091,2166.6666666666665,404.17889497681915,445.65762978254236,972.5454462135426,,0.7690360637041009
8750,1547981993,,-1.465,522.0,505.0,500.0,550.0,553.0,,630.0599673928562,518.1096755513815,7.968746076854104,0.9630856151598988,,735.8329131923018,663.0146170739386,10.937046915941687,12.170159669324631,1.0,0.7600049471778609,-1094.2413168522369,1039.5595769295608,2133.8008937817976,735.8329131923018,277.7212827022213,359989582.2005104,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5479489081891216,2918.181818181818,2182.170542635659,408.39350197382174,444.65372958886286,783.8891773540096,,0.6924277737663774
8751,1547982013,,-1.465,522.0,505.0,500.0,550.0,538.0,,623.6441599460807,563.4158665216898,7.960413689825942,0.9691171324436564,10.1,934.9971597959185,672.4204850586495,11.210274287399873,12.110479723662017,1.0,0.7570276592426166,-1131.2901252984434,1032.7156486086465,2164.00577390709,934.9971597959185,530.8197075467236,252203412.69781753,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5453924027892323,2918.181818181818,2178.294573643411,407.23133601186936,444.4465469127693,858.3563492848189,,0.7254111197472025
8752,1547982033,,-1.465,522.0,505.0,500.0,550.0,503.0,,624.6274596471926,550.2420366206695,7.968601149683662,0.9502824532816434,,800.6799808619658,658.0905565542025,10.844638107631061,12.173972148472865,1.0,0.6572995104918934,-1107.3786695486738,1030.491826422032,2137.8704959707056,800.6799808619658,357.64431822851554,337359462.27091736,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5350765429287658,2918.181818181818,2178.294573643411,405.5834068690632,446.04498345572404,673.217386501221,,0.6386407379111495
8753,1547982053,,-1.465,522.0,505.0,500.0,550.0,536.0,,634.0135232788714,542.3284158647425,7.978349665639273,0.9711947834473084,,791.418203860943,661.395268139737,11.018728672373983,12.287762106218949,1.0,0.904461331853184,-1104.2956483587122,1056.5675560139257,2160.863204372638,791.418203860943,382.3269768812764,287808360.5054142,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5401428613367123,2936.3636363636365,2209.302325581395,403.9408260077969,438.02230869805396,889.2465817963488,,0.7401572589644787
8754,1547982073,,-1.465,522.0,505.0,500.0,550.0,536.0,,628.2414804522167,534.0796317487991,7.974853673494836,0.9653517961867284,25.50000000000001,786.086647330048,660.4444267358357,10.923907908700103,12.166137627868698,1.0,0.7159502434206991,-1105.2884839189335,1041.3133699698083,2146.601853888742,786.086647330048,479.5800244601777,481835024.1124492,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5654144541032458,2913.636363636364,2147.286821705426,411.75027437904436,449.02322845156266,809.5911500183299,,0.701058770271437
8755,1547982093,,-1.465,522.0,505.0,500.0,550.0,521.0,,623.5851067209035,543.9764926143025,7.956407827898746,0.9650591183229617,12.1,856.6207024297854,675.022376432736,11.090243484104443,12.120782702151455,1.0,0.7475034680789983,-1113.8692100563067,1024.4356947726249,2138.3049048289317,856.6207024297854,430.61738656503996,314230899.4984067,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5442427135086716,2927.2727272727275,2182.170542635659,406.93080795268713,446.09632969603797,806.1325486463799,,0.703725132592377
8756,1547982113,,-1.465,522.0,505.0,500.0,550.0,522.0,,617.9937481995039,558.3677591937648,7.961555498438948,0.9635324680864804,,805.2207574243134,679.5598464868351,11.129427377715443,12.147554225747983,1.0,0.741503568958054,-1146.1365443243085,1043.9149524040338,2190.051496728342,805.2207574243134,611.4693731527493,205419158.7744196,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.542667780799308,2922.727272727273,2162.7906976744184,406.803938594744,448.07240065613615,788.7681231942059,,0.6960617057880844
8757,1547982133,,-1.465,522.0,505.0,500.0,550.0,536.0,,629.2035291219461,546.525289494281,7.955144940837576,0.9594428066222678,12.1,799.3279095543212,661.9355736040188,10.918834391052613,12.139284399207547,1.0,0.6579497980115614,-1083.8994592541058,1020.6880734620925,2104.587532716198,799.3279095543212,668.9587946806022,338632621.84758043,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5530868213662499,2918.181818181818,2209.302325581395,408.44662325649085,441.6445896485697,747.1534349089038,0.6982653045585969,0.6749067606219852
8758,1547982153,,-1.465,522.0,505.0,500.0,550.0,537.0,,620.5683956612156,540.5218651705248,7.965978025413317,0.9584057177297962,12.2,845.3028607579481,675.5500766797275,11.066703328402655,11.993216984222062,1.0,0.7472263763176911,-1133.4476749587354,1045.218642329201,2178.6663172879366,845.3028607579481,509.01128422657126,366989295.2291069,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5381396076895673,2913.636363636364,2178.294573643411,407.39821362870043,446.1122665510556,737.5820241212712,,0.6711060516394077
8759,1547982173,,-1.465,522.0,505.0,500.0,550.0,519.0,,627.2718554372906,566.0247044727656,7.965180350518974,0.9649278103390276,12.4,833.3498348950324,655.8974495936811,10.90880285410435,12.278573838776415,1.0,0.6451250928146998,-1095.1335047616053,1043.2501110690032,2138.3836158306085,833.3498348950324,472.8156347195535,278238824.1646171,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5283213027400055,2940.909090909091,2166.6666666666665,404.17889497681915,445.65762978254236,804.5948712892398,,0.7054552251062683
8760,1547982433,,-1.465,522.0,505.0,500.0,550.0,538.0,,627.5797853238352,555.498762225299,7.980616354042546,0.9601921720051618,,781.7519902614947,683.6971621736593,11.225576051272366,12.0136044856302,1.0,0.8114419377240549,-1168.347208865934,1069.3339993928485,2237.681208258782,781.7519902614947,461.81162547483535,383306788.1816215,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5580827771361891,2913.636363636364,2189.922480620155,409.0206284927446,442.3678962628438,754.299276493497,,0.6778841817242308
8761,1547982453,,-1.465,522.0,505.0,500.0,550.0,537.0,,630.3684787080531,540.1334207170269,7.974151374587923,0.9701079908950287,,781.11870451871,660.8661234978963,10.999438202536778,12.218397655386353,1.0,0.7017280955415242,-1088.245907516669,1045.4746678429165,2133.7205753595854,781.11870451871,461.4375186968435,403595362.5387122,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5233322579036628,2913.636363636364,2178.294573643411,403.94337634393327,444.634728353982,872.6885191396277,,0.7338269761432992
8762,1547982473,,-1.465,522.0,505.0,500.0,550.0,538.0,,622.6778026671753,561.0708858561972,7.9535727421724784,0.9566842348668592,,820.7332437924201,675.3354439536247,11.045511226796483,12.079006244902553,1.0,0.7222226729541853,-1133.0163629144306,1042.8930572805036,2175.9094201949342,820.7332437924201,433.0111394917002,249995142.742079,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5401428613367123,2936.3636363636365,2209.302325581395,403.9408260077969,438.02230869805396,722.4542707511299,,0.6665964137230992
8763,1547982493,,-1.465,522.0,505.0,500.0,550.0,520.0,,618.7376070178666,550.0546640750156,7.955494997686688,0.9678248409210338,12.2,826.5796567655769,669.6339148377061,11.087571429251645,12.16715683290913,1.0,0.7048172355827923,-1087.2364483731585,1021.0380962352657,2108.274544608424,826.5796567655769,457.48029166915626,244664952.78376952,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5442427135086716,2927.2727272727275,2182.170542635659,406.93080795268713,446.09632969603797,840.6630884721683,,0.7184668717643228
8764,1547982513,,-1.465,522.0,505.0,500.0,550.0,520.0,,617.9825794688851,555.688848375711,7.972288606210467,0.9462094163635556,25.50000000000001,762.1533239250772,669.1244088393911,10.947951702682404,12.012028422608745,1.0,0.7064476249909819,-1127.9064762827672,1027.5310617158361,2155.4375379986027,762.1533239250772,354.352717763389,307848285.9256207,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5498340875056087,2913.636363636364,2189.922480620155,406.2291865608706,440.87263662689537,646.5391231919065,0.6822468217871762,0.6226801131688526
8765,1547982533,,-1.465,522.0,505.0,500.0,550.0,521.0,,629.1608329476127,542.4344170852015,7.973438672679371,0.9725634823570214,,785.9471697579902,674.946240689755,11.118347491769983,12.165070675407641,1.0,0.7672456753648009,-1141.1887448692462,1032.6063725623487,2173.795117431595,785.9471697579902,426.52112902821904,336681668.46293414,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5615730981855085,2913.636363636364,2205.426356589147,408.38822666940115,443.1369673176233,911.476466862572,,0.7447356559978994
8766,1547982553,,-1.465,522.0,505.0,500.0,550.0,504.0,,613.3026416851227,565.8892965969383,7.960416337775945,0.9515094683341504,25.50000000000001,844.712687089134,666.4820125131364,10.883956233684296,12.017358982059653,1.0,0.6580819545638512,-1097.5029738276187,1030.2788713701423,2127.781845197761,844.712687089134,512.2182768296095,334469430.91420263,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5424488120112505,2918.181818181818,2193.798449612403,407.54673199231047,441.3702680881948,681.8998912768969,0.7182970943952752,0.6416578240631353
8767,1547982573,,-1.465,522.0,505.0,500.0,550.0,521.0,,615.7610746918446,548.229916788239,7.9627099381073725,0.9611339115924624,25.50000000000001,838.9657774336462,678.2656046046305,11.130351035731847,12.068650248358194,1.0,0.7299770625458755,-1137.4490388126221,1055.928160433518,2193.37719924614,838.9657774336462,663.1950927837272,322423493.2452924,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5311261994377527,2913.636363636364,2209.302325581395,406.34210244815847,439.4266939535234,763.5689119262488,0.7168509591001374,0.6847413397562677
8768,1547982593,,-1.465,522.0,505.0,500.0,550.0,520.0,,614.5367899867608,542.0549707316052,7.961707871193499,0.9552344088859158,,752.2149184240932,664.4076684398308,10.995550719047769,12.030046156381585,1.0,0.6848354838788134,-1102.8831294612085,1024.1529221041403,2127.036051565349,752.2149184240932,404.71640291159554,250923680.6183922,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5696902656592997,2900.0000000000005,2178.294573643411,408.6636177843629,447.8031471119825,710.3915178105353,,0.6560063196192583
8769,1547982613,,-1.465,522.0,505.0,500.0,550.0,520.0,,613.9658773494857,544.6378537455181,7.959534263262283,0.9630311806668634,25.50000000000001,832.7591180844099,667.7410479495898,11.064980873540016,12.097289148799725,1.0,0.7119689551023543,-1112.50615867914,1030.1470209418312,2142.653179620971,832.7591180844099,488.23663953430827,312072362.28174925,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5311261994377527,2913.636363636364,2209.302325581395,406.34210244815847,439.4266939535234,783.3008493669541,0.7143977046714342,0.6939707790593553
8770,1547982873,,-1.465,522.0,505.0,500.0,550.0,554.0,,623.9126148482328,560.1834636550101,7.975765627575147,0.9565443975423062,12.0,781.2768308375831,673.7987387573762,11.044183448133493,11.915852965813446,1.0,0.7468321067142261,-1144.9223023327506,1037.8472624079761,2182.7695647407268,781.2768308375831,502.646903084478,389156988.25421184,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.559876367554411,2913.636363636364,2189.922480620155,408.50641227444163,442.9984855055815,721.2647643533023,,0.6618130680864713
8771,1547982893,,-1.465,522.0,505.0,500.0,550.0,538.0,,626.0040009828898,540.4757108018853,7.9776940464223625,0.9704650358899805,,834.6590690776543,681.8221808291406,11.250378167075343,12.121696323387045,1.0,0.7816179416638549,-1153.1143288715698,1042.442889775358,2195.557218646928,834.6590690776543,447.5665844324448,349510537.7665669,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5240844557760262,2918.181818181818,2182.170542635659,406.3609805757085,443.2463845336883,878.0279556796482,,0.733871869092556
8772,1547982913,,-1.465,522.0,505.0,500.0,550.0,538.0,,620.7384076113656,552.5593118256928,7.968370754917853,0.9666278748404074,12.499999999999998,766.355794855069,685.6164114141761,11.246275256275185,12.135190845967667,1.0,0.7489525642755854,-1146.5160895872764,1083.02446933731,2229.5405589245865,766.355794855069,520.0163209153616,245797917.3846922,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5696902656592997,2900.0000000000005,2178.294573643411,408.6636177843629,447.8031471119825,825.1953693818145,,0.7104858650080108
8773,1547982933,,-1.465,522.0,505.0,500.0,550.0,521.0,,623.8861056111325,528.900421130481,7.965777856223217,0.9628637899162924,12.0,805.647800871389,680.4016545400243,11.1550182478067,12.030753962102285,1.0,0.7850012619764641,-1149.776459434529,1046.6464735698817,2196.422933004411,805.647800871389,344.0897126384703,410888277.2210903,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5453924027892323,2918.181818181818,2178.294573643411,407.23133601186936,444.4465469127693,781.4997494432698,,0.692354577039507
8774,1547982953,,-1.465,522.0,505.0,500.0,550.0,520.0,,619.2542369494729,555.2527726402568,7.9727834261362975,0.9586181618037498,12.1,795.9377099680104,656.0721764465087,10.926551477410175,12.134925782142718,1.0,0.6641931954502194,-1154.79472393165,1056.8070637206856,2211.601787652336,795.9377099680104,712.4639036837679,275668055.48130536,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5594745716985259,2918.181818181818,2209.302325581395,408.90202365954565,442.8376814879552,739.5135676951701,0.6955485846023801,0.6707116281586158
8775,1547982973,,-1.465,522.0,505.0,500.0,550.0,518.0,,623.9974461947087,546.4728823151428,7.9754283485830575,0.957378188511736,,776.4274262950339,638.0960571174858,11.047915243148768,12.248918667119105,1.0,0.7042904976334604,-1182.9135217312096,1097.008747396746,2279.922269127956,776.4274262950339,351.100002599356,260918910.88937768,4.545454545454546,3.875968992248062,1000.0,630.0,550.0,220.0,258.0,1.5542715480670208,2922.727272727273,2182.170542635659,407.2664987391478,446.5371748081176,728.4429718759793,,0.6666171014423525
